521,蝦兵 ‧ 蟹將,水,妖精類,3,"[""修道仙妖""]",FALSE,,"[{""name"":""橫掃怒擊 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體進行 5 次水屬性攻擊     "",""tag"":[""直傷""]}]",[],30,10,0,v5.00,,
522,甲兵 ‧ 鎧將,水,妖精類,4,"[""修道仙妖""]",FALSE,,"[{""name"":""攻擊強化 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為水強化符石     "",""tag"":[""符石轉水"",""符石轉水強化"",""心轉其他""]}]",[],70,15,0,v5.00,,
523,修道客,火,妖精類,3,"[""修道仙妖""]",FALSE,,"[{""name"":""橫掃怒擊 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體進行 5 次火屬性攻擊     "",""tag"":[""直傷""]}]",[],30,10,0,v5.00,,
524,崑崙道士,火,妖精類,4,"[""修道仙妖""]",FALSE,,"[{""name"":""攻擊強化 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為火強化符石     "",""tag"":[""符石轉火"",""符石轉火強化"",""心轉其他""]}]",[],70,15,0,v5.00,,
525,桃木精,木,妖精類,3,"[""修道仙妖""]",FALSE,,"[{""name"":""橫掃怒擊 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體進行 5 次木屬性攻擊     "",""tag"":[""直傷""]}]",[],30,10,0,v5.00,,
526,千里眼,木,妖精類,4,"[""修道仙妖""]",FALSE,,"[{""name"":""攻擊強化 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為木強化符石     "",""tag"":[""符石轉木"",""符石轉木強化"",""心轉其他""]}]",[],70,15,0,v5.00,,
527,尋道者,光,妖精類,3,"[""修道仙妖""]",FALSE,,"[{""name"":""橫掃怒擊 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體進行 5 次光屬性攻擊     "",""tag"":[""直傷""]}]",[],30,10,0,v5.00,,
528,散仙神女,光,妖精類,4,"[""修道仙妖""]",FALSE,,"[{""name"":""攻擊強化 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為光強化符石     "",""tag"":[""符石轉光"",""符石轉光強化"",""心轉其他""]}]",[],70,15,0,v5.00,,
529,柳鬼,暗,妖精類,3,"[""修道仙妖""]",FALSE,,"[{""name"":""橫掃怒擊 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體進行 5 次暗屬性攻擊     "",""tag"":[""直傷""]}]",[],30,10,0,v5.00,,
530,順風耳,暗,妖精類,4,"[""修道仙妖""]",FALSE,,"[{""name"":""攻擊強化 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為暗強化符石     "",""tag"":[""符石轉暗"",""符石轉暗強化"",""心轉其他""]}]",[],70,15,0,v5.00,,
1661,殼兵 ‧ 悍將,水,妖精類,5,"[""修道仙妖""]",FALSE,,"[{""name"":""種族符石 ‧ 浪濤"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     水符石轉化為自身種族符石，心符石轉化為水強化符石     "",""tag"":[""符石轉水"",""符石轉水強化"",""心轉其他"",""妖族符石製造""]}]",[],99,15,0,v15.00,,
1662,得道仙客,火,妖精類,5,"[""修道仙妖""]",FALSE,,"[{""name"":""種族符石 ‧ 熾燄"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     火符石轉化為自身種族符石，心符石轉化為火強化符石     "",""tag"":[""符石轉火"",""符石轉火強化"",""心轉其他"",""妖族符石製造""]}]",[],99,15,0,v15.00,,
1663,通天眼,木,妖精類,5,"[""修道仙妖""]",FALSE,,"[{""name"":""種族符石 ‧ 藤木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     木符石轉化為自身種族符石，心符石轉化為木強化符石     "",""tag"":[""符石轉木"",""符石轉木強化"",""心轉其他"",""妖族符石製造""]}]",[],99,15,0,v15.00,,
1664,煥光仙女,光,妖精類,5,"[""修道仙妖""]",FALSE,,"[{""name"":""種族符石 ‧ 玄光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     光符石轉化為自身種族符石，心符石轉化為光強化符石     "",""tag"":[""符石轉光"",""符石轉光強化"",""心轉其他"",""妖族符石製造""]}]",[],99,15,0,v15.00,,
1665,長耳妖鬼,暗,妖精類,5,"[""修道仙妖""]",FALSE,,"[{""name"":""種族符石 ‧ 幽冥"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為自身種族符石，心符石轉化為暗強化符石     "",""tag"":[""符石轉暗"",""符石轉暗強化"",""心轉其他"",""妖族符石製造""]}]",[],99,15,0,v15.00,,
