1446,加拉哈德,水,人類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 火殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒火符石轉化為心符石     "",""tag"":[""符石轉心"",""火轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""水屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1447,鑄者騎士 ‧ 加拉哈德,水,人類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""團結聚力 ‧ 人"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，全隊攻擊力 1.5 倍，隊伍中每多一個水屬性人類或光屬性人類成員時，攻擊力提升，最多提升至 2.5 倍     "",""tag"":[[""增傷"",2]]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""水屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,0,v13.20,,
1448,崔斯坦,火,人類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 木殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒木符石轉化為心符石     "",""tag"":[""符石轉心"",""木轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""火屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1449,遠征騎士 ‧ 崔斯坦,火,人類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""秘幻術 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":4,""description"":""     點選一直行的符石，並將該直行的符石轉化為火符石     "",""tag"":[""符石轉火""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""火屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,10,0,v13.20,,
1450,高文,木,人類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 水殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒水符石轉化為心符石     "",""tag"":[""符石轉心"",""水轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""木屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1451,修道騎士 ‧ 高文,木,人類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""盛勢一瞬"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     1 回合內，隨機 3 個人類成員的攻擊力提升 3 倍     "",""tag"":[""增傷"",""界王拳""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""木屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,0,v13.20,,
1452,亞瑟,光,人類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 暗殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒暗符石轉化為心符石     "",""tag"":[""符石轉心"",""暗轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""永久減CD"",""光屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1453,高潔騎士 ‧ 亞瑟,光,人類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""王之劍"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     1 回合內，消除水符石時，減少所受傷害 60%；消除火符石時，無視全體敵人的防禦力；消除木符石時，回復 15000 點生命力。同時消除水、火及木符石時，全隊攻擊力提升 2 倍     "",""tag"":[""減傷"",""破防"",""回血"",""增傷""]}]","[{""description"":""     ◆ 把隊長的隊長技能「聖劍」變為「聖劍 ‧ 裂光」，當中於每回合移動並消除符石後，引爆所有光符石，直至場上沒有光符石，引爆的光符石愈多，攻擊力額外提升愈多，引爆 5 粒可達至最大 2 倍 (倍率不可疊加)          ◆ 消除 4 組或以上符石，回合結束時，將隨機 1 個角落的 3 粒符石轉化為光符石          ◆ 全隊光屬性攻擊力提升 1.5 倍     "",""activate"":""以「高潔騎士 ‧ 亞瑟」作隊長及戰友"",""skill_tag1454,蘭斯洛特,暗,魔族,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 光殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒光符石轉化為心符石     "",""tag"":[""符石轉心"",""光轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""暗屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1455,千刃騎士 ‧ 蘭斯洛特,暗,魔族,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""暗黑之劍氣"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     水符石轉化為暗強化符石，下回合開始時，將本回合所消除強化符石的數量等值的符石轉化為暗強化符石 (水及光符石優先轉換)     "",""tag"":[[""符石轉暗"",2],[""符石轉暗強化"",2],""水轉其他""]},{""name"":""銳劍出鞘"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     每回合自身攻擊力持續提升，最大 4 倍，直至自身沒有發動攻擊     "",""tag"":[[""增傷"",-1],[""界王拳"",-1]]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""暗屬追打""],""activate_tag"":[""指定雙隊長""],""rel1456,貝德維爾,火,人類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 木殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒木符石轉化為心符石     "",""tag"":[""符石轉心"",""木轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""火屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1457,雄炎騎士 ‧ 貝德維爾,火,人類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""忠義 ‧ 燄火"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     火屬性攻擊力 2 倍，直至沒有消除 5 連擊 (Combo) 或以上的符石     "",""tag"":[[""增傷"",-1]]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""火屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,0,v13.20,,
1458,加雷斯,木,人類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 水殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒水符石轉化為心符石     "",""tag"":[""符石轉心"",""水轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""木屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1459,玩心騎士 ‧ 加雷斯,木,人類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""隅角花海 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     隨機將 2 個角落共 8 粒符石轉化為木符石     "",""tag"":[""符石轉木""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""木屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,0,v13.20,,
1460,梅林,光,妖精類,5,"[""圓桌騎士""]",FALSE,,"[{""name"":""兵卒變心術 ‧ 暗殞"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 粒暗符石轉化為心符石     "",""tag"":[""符石轉心"",""暗轉其他""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""永久減CD"",""光屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",50,10,0,v13.20,,
1461,幻變術師 ‧ 梅林,光,妖精類,6,"[""圓桌騎士""]",FALSE,,"[{""name"":""治癒之賦 ‧ 化擊"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     1 回合內，隊伍成員的屬性愈多，回復力愈高，最大 3.5 倍；當隊伍中所有成員的回復力基值相同時，所有成員追打一次暗屬性傷害，並將全隊對敵方造成傷害的 5% 轉化為生命力 (不計算主動及隊長技傷害)     "",""tag"":[""全隊追打"",""暗屬追打"",""增回"",""我方傷害吸收"",""多重左上狀態""]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""永久減CD"",""光屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,0,v13.20,,
2740,巧工鑄心 ‧ 加拉哈德,水,人類,7,"[""圓桌騎士""]",FALSE,,"[{""name"":""團結聚力 ‧ 人之志"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     2 回合內     I. 全隊攻擊力及回復力 2 倍     II. 隊伍不受中毒技能影響     III. 隊中每多 1 個水屬性人類或光屬性人類成員     ⇒ 額外增加 1 回合效果     ⇒ 最多可持續 6 回合     "",""tag"":[[""增傷"",6],[""增回"",6],[""防毒"",6]]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""水屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,4,v2021.30,,
2741,日輪恩典 ‧ 高文,木,人類,7,"[""圓桌騎士""]",FALSE,,"[{""name"":""盛勢時刻"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     2 回合內     I. 隊伍攻擊力基值最高的 3 個人類成員攻擊力 3 倍     II. 若隊中只有人類成員     ⓵ 自身攻擊力 2 倍     ⓶ 自身無視敵方防禦力     "",""tag"":[[""增傷"",2],[""界王拳"",2],[""破防"",2]]}]","[{""description"":""     ◆【圓桌騎士】成員     ⓵ 轉換為隊長的屬性     ⓶ 技能 CD -1     ⓷ 以 50% 攻擊力追打自身原屬性攻擊 1 次     "",""activate"":""以「榮聲披身 ‧ 亞瑟」作隊長及戰友"",""skill_tag"":[""召喚獸轉光"",""永久減CD"",""木屬追打""],""activate_tag"":[""指定雙隊長""],""relative"":[2746,""圓桌騎士""]}]",99,12,4,v2021.30,,
