544,異界使者 ‧ 花蕊夫人,暗,魔族,6,"[""遠古的恐懼""]",FALSE,,"[{""name"":""延時之魅"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，全隊攻擊力 1.5 倍，並延長移動符石時間至 8 秒     "",""tag"":[""增傷"",""延長轉珠時間""]}]",[],99,12,0,v10.10,,
551,深潛的異族,水,妖精類,5,"[""遠古的恐懼""]",FALSE,,"[{""name"":""滄海倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，水屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],70,15,0,v5.00,,
552,深潛者之僕 ‧ 蟆鰣,水,妖精類,6,"[""遠古的恐懼""]",FALSE,,"[{""name"":""滄海倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，水屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],99,15,0,v5.00,,
553,魔焰吸血鬼,火,魔族,5,"[""遠古的恐懼"",""血噬""]",FALSE,,"[{""name"":""熾焰倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，火屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]","[{""description"":""     ◆【血噬】成員對敵方造成攻擊傷害的 5% 轉化為     ⇒ 我方生命力     ⇒ 最大為【血噬】成員總生命力     "",""activate"":""以【血噬】角色作成員"",""skill_tag"":[""我方傷害吸收""],""activate_tag"":[""指定成員""],""relative"":[""血噬""]}]",70,15,0,v5.00,,
554,永焰之渴 ‧ 唐納德,火,魔族,6,"[""遠古的恐懼"",""血噬""]",FALSE,,"[{""name"":""熾焰倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，火屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]","[{""description"":""     ◆【血噬】成員對敵方造成攻擊傷害的 5% 轉化為     ⇒ 我方生命力     ⇒ 最大為【血噬】成員總生命力     "",""activate"":""以【血噬】角色作成員"",""skill_tag"":[""我方傷害吸收""],""activate_tag"":[""指定成員""],""relative"":[""血噬""]}]",99,15,0,v5.00,,
555,巨蟾異獸,木,獸類,5,"[""遠古的恐懼""]",FALSE,,"[{""name"":""大地倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，木屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],70,15,0,v5.00,,
556,食魂魔蟾 ‧ 札特瓜,木,獸類,6,"[""遠古的恐懼""]",FALSE,,"[{""name"":""大地倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，木屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],99,15,0,v5.00,,
557,幻神化身,光,神族,5,"[""遠古的恐懼""]",FALSE,,"[{""name"":""玄光倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，光屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],70,15,0,v5.00,,
558,幻夢古神 ‧ 諾登斯,光,神族,6,"[""遠古的恐懼""]",FALSE,,"[{""name"":""玄光倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，光屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],99,15,0,v5.00,,
559,異域蟲族,暗,魔族,5,"[""遠古的恐懼""]",FALSE,,"[{""name"":""幽冥倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，暗屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],70,15,0,v5.00,,
560,門鑰之僕 ‧ 米戈,暗,魔族,6,"[""遠古的恐懼""]",FALSE,,"[{""name"":""幽冥倏怒"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     2 回合內，暗屬性攻擊力 1.5 倍     "",""tag"":[[""增傷"",2]]}]",[],99,15,0,v5.00,,
