131,水遊俠,水,人類,3,"[""遊俠""]",FALSE,,"[{""name"":""大海之壁"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     5 回合內，減少 50% 所受傷害     "",""tag"":[[""減傷"",5]]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[131,134,137,140,143]}]",15,10,0,v1.00,,
132,水舞劍士,水,人類,4,"[""遊俠""]",FALSE,,"[{""name"":""大海之壁"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     5 回合內，減少 50% 所受傷害     "",""tag"":[[""減傷"",5]]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[132,135,138,141,144]}]",70,10,0,v1.00,,
133,水舞劍神,水,人類,5,"[""遊俠""]",FALSE,,"[{""name"":""大海之壁"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     5 回合內，減少 50% 所受傷害     "",""tag"":[[""減傷"",5]]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[133,136,139,142,145]}]",99,10,4,v1.00,,
134,火遊俠,火,人類,3,"[""遊俠""]",FALSE,,"[{""name"":""橫掃千軍"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體造成 5 倍火屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[131,134,137,140,143]}]",15,15,0,v1.00,,
135,火焰戰士,火,人類,4,"[""遊俠""]",FALSE,,"[{""name"":""橫掃千軍"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體造成 5 倍火屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[132,135,138,141,144]}]",70,15,0,v1.00,,
136,炎舞軍神,火,人類,5,"[""遊俠""]",FALSE,,"[{""name"":""橫掃千軍"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     對敵方全體造成 5 倍火屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[133,136,139,142,145]}]",99,15,4,v1.00,,
137,木遊俠,木,人類,3,"[""遊俠""]",FALSE,,"[{""name"":""引弓狙擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對單一敵人造成 15 倍木屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[131,134,137,140,143]}]",15,15,0,v1.00,,
138,翠綠狙擊手,木,人類,4,"[""遊俠""]",FALSE,,"[{""name"":""引弓狙擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對單一敵人造成 15 倍木屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[132,135,138,141,144]}]",70,15,0,v1.00,,
139,疾風神射手,木,人類,5,"[""遊俠""]",FALSE,,"[{""name"":""引弓狙擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對單一敵人造成 15 倍木屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[133,136,139,142,145]}]",99,15,4,v1.00,,
140,光遊俠,光,人類,3,"[""遊俠""]",FALSE,,"[{""name"":""完全回復"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     完全恢復生命力     "",""tag"":[""回血""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[131,134,137,140,143]}]",15,15,0,v1.00,,
141,聖光遊俠,光,人類,4,"[""遊俠""]",FALSE,,"[{""name"":""完全回復"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     完全恢復生命力     "",""tag"":[""回血""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[132,135,138,141,144]}]",70,15,0,v1.00,,
142,萬劍遊俠,光,人類,5,"[""遊俠""]",FALSE,,"[{""name"":""完全回復"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     完全恢復生命力     "",""tag"":[""回血""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[133,136,139,142,145]}]",99,15,4,v1.00,,
143,暗遊俠,暗,人類,3,"[""遊俠""]",FALSE,,"[{""name"":""生命終解"",""type"":""normal"",""charge"":""CD"",""num"":12,""description"":""     敵方生命力 20% 以下時，即殺     "",""tag"":[""直傷"",""無視技能直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[131,134,137,140,143]}]",15,15,0,v1.00,,
144,暗夜刺客,暗,人類,4,"[""遊俠""]",FALSE,,"[{""name"":""生命終解"",""type"":""normal"",""charge"":""CD"",""num"":12,""description"":""     敵方生命力 20% 以下時，即殺     "",""tag"":[""直傷"",""無視技能直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[132,135,138,141,144]}]",70,15,0,v1.00,,
145,暗影劍豪,暗,人類,5,"[""遊俠""]",FALSE,,"[{""name"":""生命終解"",""type"":""normal"",""charge"":""CD"",""num"":12,""description"":""     敵方生命力 20% 以下時，即殺     "",""tag"":[""直傷"",""無視技能直傷""]}]","[{""description"":""     ◆ 隊中「遊俠」系列角色的攻擊力有機會提升 2 倍，最大機率 25%     "",""activate"":""以 ≥3 個不同屬性、相同星數的「遊俠」系列角色作成員"",""skill_tag"":[""爆擊""],""activate_tag"":[""指定成員""],""relative"":[133,136,139,142,145]}]",99,15,4,v1.00,,
